"accession_number","status","artwork_title","artist","location","lat","lng"
"2004.5.1","Collection Status : On View","Voyage of Discovery/[North Window]","Christopher Lee |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue","32.84078","-117.27605700000001"
"2004.5.2","Collection Status : On View","Voyage of Discovery/[Skylight]","Christopher Lee |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue","32.84078","-117.27605700000001"
"2004.5.4","Collection Status : On View","Voyage of Discovery/[Boat's Hull with Chandelier]","Christopher Lee |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue","32.84078","-117.27605700000001"
"2004.5.7","Collection Status : On View","Voyage of Discovery/[Stair Railing]","Christopher Lee |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue","32.84078","-117.27605700000001"
"2005.1.1","Collection Status : On View","College-Rolando Continuum/Glass Spine","Christopher Lee |","CD 9 : College/Rolando : College-Rolando Branch Library : 6600 Montezuma Road","32.7694065","-117.05607069999999"
"2005.1.3","Collection Status : On View","College-Rolando Continuum/Sunburst Floor","Christopher Lee |","CD 9 : College/Rolando : College-Rolando Branch Library : 6600 Montezuma Road","32.7694065","-117.05607069999999"
"2005.1.5.a-d","Collection Status : On View","College-Rolando Continuum/Sunburst Windows","Christopher Lee |","CD 9 : College/Rolando : College-Rolando Branch Library : 6600 Montezuma Road","32.7694065","-117.05607069999999"
"2005.2","Collection Status : On View","Pelican Brown","T.J. Dixon | James Nelson | Jan Phillips |","CD 2 : Pacific Beach : South Pacific Beach Lifeguard Tower Plaza : West end of Grand Avenue","32.79444","-117.256084"
"2005.3","Collection Status : On View","Firefighters Sculpture","Jeri Deneen |","CD 8 : San Ysidro : Fire Station 29 : 179 W. San Ysidro Boulevard","32.5531998","-117.04749040000002"
"2005.4","Collection Status : On View","Rescue Sculpture","Jeri Deneen |","CD 4 : Lincoln Park : Fire Station 12 : 4964 Imperial Avenue","32.7045541","-117.087897"
"2005.5","Collection Status : On View","Fire Hose Frieze","Paul Hobson |","CD 7 : Del Cerro : Fire Station 31 : 6002 Camino Rico","32.7928986","-117.0665102"
"2005.7","Collection Status : On View","San Ysidro Heritage Mural","Raul Espinoza |","CD 8 : San Ysidro : Cesar Chavez Community Center : 455 Sycamore Road","32.5467","-117.0453736"
"2006.1","Collection Status : On View","Achievement / Progress / Community: In the Spirit of César E. Chávez","Mario Lara |","CD 8 : Sherman Heights : Cesar E. Chavez Trolley Station : 25th and Commercial","32.705265000000004","-117.138259"
"2007.2.1","Collection Status : On View","Sprout","Blue McRight |","CD 1 : University City : North University Community Library  : 8820 Judicial Drive","32.8675789","-117.19911809999999"
"2007.2.2","Collection Status : On View","Twist","Blue McRight |","CD 1 : University City : Nobel Athletics Fields and Recreation Center : 8810 Judicial Drive","32.8670275","-117.19926090000001"
"2007.3","Collection Status : On View","Random Order","Barbara Grygutis |","CD 1 : Pacific Highlands Ranch : Fire Station 47 : 6041 Edgewood Bend Court","32.955333","-117.19158859999999"
"2008.1.10","Collection Status : On View","Fairy Bird Cottage (#10 of 10 bird houses)","Bobbi Lewis | Bernard Bobitch |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.1","Collection Status : On View","Boat House (#1 of 10 bird houses)","Kirk Crow |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.2","Collection Status : On View","The Birds and The Bees (#2 of 10 bird houses)","Joel Sotelo |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.3","Collection Status : On View","Anil'u (#3 of 10 bird houses)","Lilia Peji |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.4","Collection Status : On View","coexistence (#4 of 10 bird houses)","Bob Gromofsky |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.5","Collection Status : On View","Air Traffic Control (#5 of 10 bird houses)","Amy Ennis Achaibou |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.6","Collection Status : On View","Birdinsky (#6 of 10 bird houses)","Amy Levine |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.7","Collection Status : On View","Cunae (#7 of 10 bird houses)","Miguel Salmeron |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.8","Collection Status : On View","Bewick's Bunker (#8 of 10 bird houses)","Rafael Lopez | Daniel Renner |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.1.9","Collection Status : On View","Mas vale pajaro en mano (#9 of 10 bird houses)","Joel Sotelo |","CD 3 : Downtown : Cortez Hill Park : Date Street : between 7th and 9th Avenues","32.723121899999995","-117.1563463"
"2008.2.1","Collection Status : On View","Pixelated Summer [Ocean]","Sarah Lejeune | Angelo Camporaso |","CD 2 : Mission Beach : South Belmont Park Comfort Station : 3000 Block Mission B","32.769631","-117.252629"
"2008.2.2","Collection Status : On View","Pixelated Summer [Beach]","Sarah Lejeune | Angelo Camporaso |","CD 2 : Mission Beach : South Belmont Park Comfort Station : 3000 Block Mission B","32.769631","-117.252629"
"2009.2","Collection Status : On View","Dream - A Tribute to Martin Luther King Jr. (5 sculptures)","Roberto Salas |","CD 3 : Downtown : Children's Museum Park : Martin Luther King, Jr. Promenade","32.710012","-117.16521000000002"
"2009.3.3","Collection Status : On View","Following the Words (#3 of 3 poetry installations)","Quincy Troupe |","CD 3 : Downtown : Children's Museum Park : Martin Luther King, Jr. Promenade","32.710253","-117.16528100000001"
"2009.3","Collection Status : On View","Following the Words (3 poetry installations)","Quincy Troupe |","CD 3 : Downtown : Children's Museum Park : Martin Luther King, Jr. Promenade","32.710253","-117.16528100000001"
"2011.2","Collection Status : On View","Creative Sun","Jackson Woolley and Ellamarie Woolley |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 2nd Floor, Ed and Joy Frieman Floor : Pauline Foster Teen Center","32.7089115","-117.1540811"
"2011.3","Collection Status : On View","[Portrait of Vasco Núñez de Balboa]","Eugene Taylor |","CD 3 : Downtown : Balboa Theatre : 868 Fourth Avenue","32.7143617","-117.16134050000001"
"2011.4.1","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Water Word Play]","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building","32.912926399999996","-117.09779509999998"
"2011.4.2","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","Molecule Men","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building","32.912926399999996","-117.09779509999998"
"2011.4.3.10","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#10 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Men's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.1","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#1 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Women's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.2","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#2 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Women's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.3","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#3 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Women's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.4","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#4 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Women's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.5","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#5 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Women's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.6","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#6 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Men's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.7","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#7 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Men's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.8","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#8 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Men's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.3.9","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Engineering Symbol Panels] (#9 of 10 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Men's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.4.1","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Mosaic Panels] (#1 of 4 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Women's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.4.2","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Mosaic Panels] (#2 of 4 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Women's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.4.3","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Mosaic Panels] (#3 of 4 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Women's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.4.4","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Mosaic Panels] (#4 of 4 panels)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building : Men's Restroom","32.912926399999996","-117.09779509999998"
"2011.4.5","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","Last Canyon of the Colorado","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive","32.912926399999996","-117.09779509999998"
"2011.4.6","Collection Status : On View","[Mosaic Waterfall/Retaining Walls]","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive","32.912926399999996","-117.09779509999998"
"2011.4.8","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Miramar Water Treatment Plant Collage]","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building","32.912926399999996","-117.09779509999998"
"2011.4.9.1","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Miramar Water Treatment Plant Drawing] (#1 of 4 drawings)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building","32.912926399999996","-117.09779509999998"
"2011.4.9.2","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Miramar Water Treatment Plant Drawings] (#2 of 4 drawings)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building","32.912926399999996","-117.09779509999998"
"2011.4.9.3","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Miramar Water Treatment Plant Drawings] (#3 of 4 drawings)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building","32.912926399999996","-117.09779509999998"
"2011.4.9.4","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Miramar Water Treatment Plant Drawings] (#4 of 4 drawings)","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building","32.912926399999996","-117.09779509999998"
"2011.4.9","Collection Status : Public Tours Available / Contact the Commission for Arts and Culture","[Miramar Water Treatment Plant Drawings]","Robin Brailsford |","CD 5 : Scripps Ranch : Miramar Water Treatment Plant : 10710 Scripps Lake Drive : Administration Building","32.912926399999996","-117.09779509999998"
